incident_time,city,location_type,longitude,latitude,subcategory,category,gender,age,attitude,notes
2021-08-31 16:01:00,Beer Sheva,residential,34.7773174,31.2640831,snack,misc,male,5-9,negative,ילד עומד בתור למתקן משחקים והשליך את הפסולת (לא רצה לצאת מהתור)
2021-08-31 16:05:00,Beer Sheva,residential,34.7773174,31.2640831,other,misc,male,20-29,negative,אנשים שישבו בשטח נקודת המדידה והשאירו אחריהם פריטי לכלוך
2021-08-31 16:08:00,Beer Sheva,residential,34.7773174,31.2640831,cigarette filter,cigarettes,male,20-29,negative,אנשים שישבו בשטח נקודת המדידה והשאירו אחריהם פריטי לכלוך
2021-08-31 16:10:00,Beer Sheva,residential,34.7773174,31.2640831,cigarette,cigarettes,female,20-29,positive,
2021-08-31 16:17:00,Beer Sheva,residential,34.7773174,31.2640831,package,wrappers,male,20-29,positive,
2021-08-31 16:26:00,Beer Sheva,residential,34.7773174,31.2640831,cigarette filter,cigarettes,male,50-69,negative,אנשים שישבו בשטח נקודת המדידה והשאירו אחריהם פריטי לכלוך
2021-08-29 12:45:00,Lod,residential,34.9016218,31.9449498,poop,biodegradables,male,20-29,positive,
2021-08-29 13:23:00,Lod,residential,34.9016218,31.9449498,package,wrappers,female,5-9,positive,
2021-08-29 14:22:00,Lod,residential,34.9015112,31.9449212,package,wrappers,female,5-9,positive,
2021-08-29 16:22:00,Lod,leisure,34.9015352,31.9447647,bottle,liquid containers,male,20-29,negative,אנשים שישבו בשטח נקודת המדידה והשאירו אחריהם פריטי לכלוך
2021-08-30 12:16:00,Lod,industrial,34.9049997,31.9730107,cup,wrappers,male,20-29,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-08-30 13:01:00,Lod,industrial,34.9049997,31.9730107,paper,biodegradables,female,30-49,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-08-30 13:08:00,Lod,industrial,34.9049997,31.9730107,bottle,liquid containers,male,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-30 13:11:00,Lod,industrial,34.9049997,31.9730107,bottle,liquid containers,male,20-29,negative,ההשלכה מתרחשת במקומות בהם יש כבר הרבה לכלוך
2021-08-30 13:14:00,Lod,industrial,34.9049997,31.9730107,package,wrappers,female,20-29,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-08-30 13:16:00,Lod,industrial,34.9049997,31.9730107,package,wrappers,female,30-49,positive,
2021-08-30 13:19:00,Lod,industrial,34.9049997,31.9730107,bag,wrappers,female,20-29,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-08-30 15:55:00,Lod,commercial,34.8940344,31.9690213,other,misc,female,50-69,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-30 15:58:00,Lod,commercial,34.8940344,31.9690213,package,wrappers,female,30-49,negative,ילד שהשליך פריט לכלוך
2021-08-30 16:02:00,Lod,commercial,34.8940344,31.9690213,cup,wrappers,male,10-19,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-30 16:26:00,Lod,commercial,34.8940344,31.9690213,poop,biodegradables,male,30-49,negative,אנשים שישבו בשטח נקודת המדידה והשאירו אחריהם פריטי לכלוך
2021-08-30 16:39:00,Lod,commercial,34.8940344,31.9690213,bag,wrappers,male,10-19,positive,
2021-08-30 16:41:00,Lod,commercial,34.8940344,31.9690213,snack,misc,male,10-19,negative,ילד שהשליך פריט לכלוך
2021-08-30 16:42:00,Lod,commercial,34.8940344,31.9690213,tincan,liquid containers,male,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-30 16:55:00,Lod,commercial,34.8940344,31.9690213,package,wrappers,female,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-30 16:58:00,Lod,commercial,34.8940344,31.9690213,cup,wrappers,female,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-30 18:00:00,Lod,residential,34.8886032,31.935125,poop,biodegradables,male,20-29,negative,פריט הלכלוך נפל בלי כוונה (כדור פלפל
2021-08-30 18:07:00,Lod,residential,34.8886032,31.935125,bottle,liquid containers,male,5-9,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-30 18:11:00,Lod,residential,34.8886032,31.935125,mask,misc,female,10-19,negative,"פריט הלכלוך ""נפל מהיד"" כדרך להסוות את פעולה ההשלכה"
2021-08-30 18:38:00,Lod,residential,34.8886032,31.935125,tincan,liquid containers,male,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-30 18:41:00,Lod,residential,34.8886032,31.935125,poop,biodegradables,male,30-49,negative,אנשים שישבו בשטח נקודת המדידה והשאירו אחריהם פריטי לכלוך
2021-08-30 18:43:00,Lod,residential,34.8886032,31.935125,bottle,liquid containers,male,20-29,negative,אנשים שישבו בשטח נקודת המדידה והשאירו אחריהם פריטי לכלוך
2021-08-30 18:45:00,Lod,residential,34.8886032,31.935125,poop,biodegradables,male,30-49,positive,
2021-08-30 18:47:00,Lod,residential,34.8886032,31.935125,cup,wrappers,male,5-9,negative,ילד שהשליך פריט לכלוך
2021-08-30 18:50:00,Lod,residential,34.8886032,31.935125,package,wrappers,female,5-9,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-30 18:52:00,Lod,residential,34.8886032,31.935125,package,wrappers,male,5-9,negative,אנשים שישבו בשטח נקודת המדידה והשאירו אחריהם פריטי לכלוך
2021-08-30 18:54:00,Lod,residential,34.8886032,31.935125,package,wrappers,female,10-19,negative,ילד שהשליך פריט לכלוך
2021-08-30 18:56:00,Lod,residential,34.8886032,31.935125,tincan,liquid containers,female,30-49,negative,אנשים שישבו בשטח נקודת המדידה והשאירו אחריהם פריטי לכלוך
2021-08-31 10:16:00,Lod,residential,34.900541,31.9514745,bottle,liquid containers,female,50-69,negative,אנשים שישבו בשטח נקודת המדידה והשאירו אחריהם פריטי לכלוך
2021-08-31 10:18:00,Lod,residential,34.900541,31.9514745,bag,wrappers,male,10-19,negative,ההשלכה מתרחשת במקומות בהם יש כבר הרבה לכלוך
2021-08-31 10:22:00,Lod,residential,34.900541,31.9514745,cup,wrappers,male,20-29,negative,ההשלכה מתרחשת במקומות בהם יש כבר הרבה לכלוך
2021-08-31 10:24:00,Lod,residential,34.900541,31.9514745,bag,wrappers,male,50-69,positive,
2021-08-31 10:33:00,Lod,residential,34.900541,31.9514745,paper,biodegradables,female,30-49,negative,"פריט הלכלוך ""נפל מהיד"" כדרך להסוות את פעולה ההשלכה"
2021-08-31 10:37:00,Lod,residential,34.900541,31.9514745,paper,biodegradables,male,50-69,negative,אנשים שישבו בשטח נקודת המדידה והשאירו אחריהם פריטי לכלוך
2021-08-31 10:41:00,Lod,residential,34.900541,31.9514745,tincan,liquid containers,male,10-19,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-31 10:43:00,Lod,residential,34.900541,31.9514745,box,wrappers,female,50-69,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-31 10:47:00,Lod,residential,34.900541,31.9514745,bag,wrappers,female,30-49,negative,ילד שהשליך פריט לכלוך
2021-08-31 10:52:00,Lod,residential,34.900541,31.9514745,mask,misc,female,20-29,negative,"פריט הלכלוך ""נפל מהיד"" כדרך להסוות את פעולה ההשלכה"
2021-08-31 11:05:00,Lod,residential,34.900541,31.9514745,package,wrappers,male,10-19,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-31 11:07:00,Lod,residential,34.900541,31.9514745,cup,wrappers,male,20-29,negative,ההשלכה מתרחשת סביב נקודות ספציפיות באוזר המדידה
2021-08-31 11:25:00,Lod,residential,34.901743,31.9514853,bag,wrappers,female,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-31 11:34:00,Lod,residential,34.901743,31.9514853,tincan,liquid containers,male,20-29,negative,אנשים שישבו בשטח נקודת המדידה והשאירו אחריהם פריטי לכלוך
2021-08-31 11:51:00,Lod,residential,34.901743,31.9514853,cardboard,biodegradables,male,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-31 11:55:00,Lod,residential,34.901743,31.9514853,package,wrappers,male,5-9,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-31 12:24:00,Lod,residential,34.901743,31.9514853,cup,wrappers,male,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-31 12:28:00,Lod,residential,34.901743,31.9514853,poop,biodegradables,male,50-69,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-31 12:30:00,Lod,residential,34.901743,31.9514853,cup,wrappers,male,30-49,negative,ההשלכה מתרחשת במקומות בהם יש כבר הרבה לכלוך
2021-08-31 12:38:00,Lod,residential,34.901743,31.9514853,snack,misc,male,10-19,negative,ילד שהשליך פריט לכלוך
2021-08-31 12:53:00,Lod,residential,34.901743,31.9514853,package,wrappers,male,5-9,negative,ילד שהשליך פריט לכלוך
2021-08-31 14:25:00,Lod,commercial,34.8986823,31.9550797,tincan,liquid containers,male,5-9,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-31 14:32:00,Lod,commercial,34.8986823,31.9550797,package,wrappers,male,5-9,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-31 14:33:00,Lod,commercial,34.8986823,31.9550797,cardboard,biodegradables,male,30-49,negative,ההשלכה מתרחשת במקומות בהם יש כבר הרבה לכלוך
2021-08-31 14:36:00,Lod,commercial,34.8986823,31.9550797,bottle,liquid containers,male,5-9,negative,ילד שהשליך פריט לכלוך
2021-08-31 14:39:00,Lod,commercial,34.8986823,31.9550797,paper,biodegradables,male,20-29,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-08-31 14:41:00,Lod,commercial,34.8986823,31.9550797,package,wrappers,female,50-69,negative,אנשים שישבו בשטח נקודת המדידה והשאירו אחריהם פריטי לכלוך
2021-08-31 14:43:00,Lod,commercial,34.8986823,31.9550797,bag,wrappers,female,50-69,negative,ההשלכה מתרחשת סביב נקודות ספציפיות באוזר המדידה
2021-08-31 14:48:00,Lod,commercial,34.8986823,31.9550797,box,wrappers,male,30-49,negative,ההשלכה מתרחשת סביב נקודות ספציפיות באוזר המדידה
2021-08-31 14:51:00,Lod,commercial,34.8986823,31.9550797,bag,wrappers,female,5-9,negative,ההשלכה מתרחשת סביב נקודות ספציפיות באוזר המדידה
2021-08-31 14:54:00,Lod,commercial,34.8986823,31.9550797,bag,wrappers,male,5-9,negative,בעל חיים הוציא את הלכלוך מהפח
2021-08-31 14:56:00,Lod,commercial,34.8986823,31.9550797,bottle,liquid containers,male,20-29,negative,ההשלכה מתרחשת במקומות בהם יש כבר הרבה לכלוך
2021-08-31 14:58:00,Lod,commercial,34.8986823,31.9550797,package,wrappers,female,10-19,negative,ההשלכה מתרחשת במקומות בהם יש כבר הרבה לכלוך
2021-08-31 15:02:00,Lod,commercial,34.8986823,31.9550797,cardboard,biodegradables,male,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-31 15:05:00,Lod,commercial,34.8986823,31.9550797,mask,misc,female,50-69,negative,ההשלכה מתרחשת סביב נקודות ספציפיות באוזר המדידה
2021-08-31 15:14:00,Lod,commercial,34.8986823,31.9550797,cup,wrappers,male,20-29,negative,ההשלכה מתרחשת סביב נקודות ספציפיות באוזר המדידה
2021-08-31 15:16:00,Lod,commercial,34.8986823,31.9550797,bottle,liquid containers,female,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-31 16:21:00,Lod,public,34.8988578,31.9550946,other,misc,male,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-31 16:34:00,Lod,public,34.8988578,31.9550946,bottle,liquid containers,male,50-69,negative,ההשלכה מתרחשת במקומות בהם יש כבר הרבה לכלוך
2021-08-31 16:38:00,Lod,public,34.8988578,31.9550946,cup,wrappers,female,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-31 16:40:00,Lod,public,34.8988578,31.9550946,mask,misc,male,10-19,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-31 16:44:00,Lod,public,34.8988578,31.9550946,cup,wrappers,female,5-9,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-31 16:47:00,Lod,public,34.8988578,31.9550946,package,wrappers,female,30-49,negative,ההשלכה מתרחשת סביב נקודות ספציפיות באוזר המדידה
2021-08-31 16:53:00,Lod,public,34.8988578,31.9550946,tincan,liquid containers,male,10-19,negative,אנשים שישבו בשטח נקודת המדידה והשאירו אחריהם פריטי לכלוך
2021-08-31 16:56:00,Lod,public,34.8988578,31.9550946,package,wrappers,male,5-9,negative,אנשים שישבו בשטח נקודת המדידה והשאירו אחריהם פריטי לכלוך
2021-08-31 17:01:00,Lod,public,34.8988578,31.9550946,other,misc,female,30-49,negative,ההשלכה מתרחשת סביב נקודות ספציפיות באוזר המדידה
2021-08-31 17:03:00,Lod,public,34.8988578,31.9550946,cigarette filter,cigarettes,male,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-08-31 17:07:00,Lod,public,34.8988578,31.9550946,bag,wrappers,female,30-49,negative,ההשלכה מתרחשת במקומות בהם יש כבר הרבה לכלוך
2021-08-31 17:10:00,Lod,public,34.8988578,31.9550946,paper,biodegradables,male,10-19,negative,ילד שהשליך פריט לכלוך
2021-09-01 12:12:00,Lod,residential,34.9262658,32.1778901,cup,wrappers,female,30-49,negative,ההשלכה מתרחשת במקומות בהם יש כבר הרבה לכלוך
2021-09-01 12:15:00,Lod,residential,34.9262658,32.1778901,cardboard,biodegradables,female,30-49,negative,ההשלכה מתרחשת סביב נקודות ספציפיות באוזר המדידה
2021-09-01 12:17:00,Lod,residential,34.9262658,32.1778901,bag,wrappers,male,10-19,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-09-01 12:34:00,Lod,residential,34.9262658,32.1778901,bag,wrappers,female,50-69,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-09-01 12:54:00,Lod,residential,34.9262658,32.1778901,tincan,liquid containers,male,10-19,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-09-01 12:57:00,Lod,residential,34.9262658,32.1778901,bag,wrappers,male,50-69,positive,
2021-09-01 12:58:00,Lod,residential,34.9262658,32.1778901,package,wrappers,female,10-19,negative,אנשים שישבו בשטח נקודת המדידה והשאירו אחריהם פריטי לכלוך
2021-09-01 13:01:00,Lod,residential,34.9262658,32.1778901,bag,wrappers,male,5-9,negative,בעל חיים הוציא את הלכלוך מהפח
2021-09-01 13:22:00,Lod,commercial,34.8909088,31.9486108,package,wrappers,male,5-9,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-09-01 13:24:00,Lod,commercial,34.8909088,31.9486108,cup,wrappers,male,20-29,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-09-01 13:25:00,Lod,commercial,34.8909088,31.9486108,package,wrappers,female,20-29,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-09-01 13:27:00,Lod,commercial,34.8909088,31.9486108,cup,wrappers,male,30-49,negative,אנשים שישבו בשטח נקודת המדידה והשאירו אחריהם פריטי לכלוך
2021-09-01 13:30:00,Lod,commercial,34.8909088,31.9486108,paper,biodegradables,female,30-49,negative,אנשים שישבו בשטח נקודת המדידה והשאירו אחריהם פריטי לכלוך
